CALENDAR_ID,CUSTOMER_ID,PROVIDER_ID,DEVICE_ID,ROUNDS,BET_EUR,WIN_EUR,GROSS_REVENUE_EUR,BONUS_COST_EUR,NET_REVENUE_EUR,IS_ACTIVE_CUSTOMER
20250225,6,1,1,655,"2,487.84","-8,118.31","-5,630.47",-749.87,"-6,380.34",1
20250331,2,2,1,265,"2,757.22","-7,917.37","-5,160.15",-653.55,"-5,813.70",1
20250122,12,3,2,44,"8,141.50","-6,550.35","1,591.15",-698.45,892.69,1
20250104,23,4,1,247,0.00,"-5,271.46","-5,271.46",-798.58,"-6,070.04",0
20250331,23,1,1,93,"4,006.64","-3,651.23",355.41,-756.64,-401.24,1
20250124,21,4,2,821,"1,610.47","-8,647.14","-7,036.67",-605.79,"-7,642.46",1
20250325,11,2,2,974,"4,724.36","-5,942.62","-1,218.26",-409.68,"-1,627.94",1
20250208,5,1,2,340,"2,294.21","-8,110.45","-5,816.24",-308.23,"-6,124.47",1
20250329,3,3,1,817,"6,168.63","-2,426.89","3,741.73",-343.88,"3,397.86",1
20250317,13,2,1,967,"9,843.59",-265.92,"9,577.67",-306.67,"9,271.00",1
20250212,27,1,2,732,"1,209.19","-9,799.50","-8,590.31",-925.92,"-9,516.23",1
20250222,6,1,1,600,739.56,"-9,714.40","-8,974.85",-178.94,"-9,153.79",1
20250307,16,2,2,335,"8,382.29","-9,972.13","-1,589.83",-206.79,"-1,796.62",1
20250309,23,3,1,461,"8,174.20","-6,421.67","1,752.53",-981.26,771.27,1
20250323,8,3,2,174,"2,953.64","-1,866.57","1,087.06",-137.08,949.99,1
20250224,2,4,2,466,"3,383.71","-5,902.03","-2,518.32",-339.96,"-2,858.28",1
20250306,21,2,1,720,"3,462.33","-3,944.04",-481.71,-681.95,"-1,163.66",1
20250319,14,3,2,997,"6,172.10","-7,972.77","-1,800.68",-867.71,"-2,668.38",1
20250128,6,4,1,103,"4,203.89","-6,263.08","-2,059.19",-597.84,"-2,657.03",1
20250120,12,3,2,458,667.98,"-8,403.76","-7,735.79",-482.36,"-8,218.15",1
20250221,7,3,1,147,"6,441.30","-8,317.07","-1,875.77",-401.35,"-2,277.12",1
20250316,8,3,2,78,708.47,"-3,069.63","-2,361.16",-184.33,"-2,545.49",1
20250213,2,2,1,843,"9,194.34",-226.55,"8,967.79",-560.76,"8,407.03",1
20250130,5,1,1,822,"7,393.62",-975.61,"6,418.01",-644.84,"5,773.17",1
20250217,21,2,2,111,"1,535.11","-6,288.85","-4,753.74",-560.29,"-5,314.03",1
20250124,2,3,1,162,"2,366.64","-1,295.13","1,071.51",-292.65,778.86,1
20250302,1,2,2,681,0.00,"-2,602.45","-2,602.45",-309.26,"-2,911.70",0
20250302,3,3,2,573,"6,615.14","-1,555.10","5,060.04",-162.13,"4,897.91",1
20250317,29,2,1,65,"9,473.77","-7,764.34","1,709.43",-446.65,"1,262.77",1
20250306,6,1,2,980,551.63,"-8,628.34","-8,076.72",-846.96,"-8,923.68",1
20250110,13,3,2,721,"2,860.35","-3,140.14",-279.79,-567.52,-847.31,1
20250208,11,2,2,495,"7,119.25","-6,404.62",714.63,-447.33,267.31,1
20250106,22,1,1,514,"3,994.29","-4,295.49",-301.20,-951.24,"-1,252.44",1
20250212,3,3,1,417,"3,866.68","-7,136.06","-3,269.38",-418.05,"-3,687.43",1
20250124,5,2,1,62,"6,718.68",-277.08,"6,441.61",-489.05,"5,952.56",1
20250315,29,3,1,267,431.84,"-9,937.36","-9,505.52",-877.41,"-10,382.93",1
20250202,10,3,2,209,"5,252.72","-4,818.77",433.95,-130.23,303.72,1
20250210,22,4,1,265,217.79,"-6,545.83","-6,328.04",-876.70,"-7,204.74",1
20250321,3,3,2,756,"6,524.18","-2,702.59","3,821.59",-821.35,"3,000.24",1
20250313,29,3,1,779,"3,599.81","-5,708.45","-2,108.64",-236.50,"-2,345.14",1
20250301,8,4,2,851,"3,096.42","-6,639.82","-3,543.40",-254.47,"-3,797.86",1
20250324,15,4,2,109,"8,206.08","-1,099.93","7,106.15",-173.36,"6,932.79",1
20250316,5,1,1,950,"2,989.24","-6,962.74","-3,973.50",-877.30,"-4,850.80",1
20250116,27,4,2,183,"4,362.69",-812.05,"3,550.64",-830.88,"2,719.76",1
20250121,27,1,1,162,"7,008.00","-4,984.55","2,023.44",-974.50,"1,048.94",1
20250311,9,3,1,739,102.82,"-4,622.92","-4,520.10",-683.25,"-5,203.35",1
20250309,21,2,2,171,"2,337.86","-5,231.69","-2,893.83",-221.49,"-3,115.32",1
20250125,25,4,1,127,"2,794.75","-5,907.35","-3,112.61",-850.26,"-3,962.86",1
20250130,20,3,2,431,"2,035.92","-4,896.59","-2,860.67",-869.68,"-3,730.34",1
20250208,3,3,1,96,"8,945.68",-329.10,"8,616.58",-61.36,"8,555.22",1
20250108,12,2,2,140,"3,976.05","-8,208.19","-4,232.13",-424.88,"-4,657.01",1
20250121,26,3,1,864,0.00,"-2,833.20","-2,833.20",-104.54,"-2,937.74",0
20250227,5,3,2,979,"8,086.41","-5,025.72","3,060.69",-901.85,"2,158.85",1
20250205,27,1,1,443,"6,037.98","-3,579.00","2,458.98",-821.34,"1,637.64",1
20250226,6,4,1,79,"4,534.97","-2,407.82","2,127.15",-167.25,"1,959.90",1
20250115,22,4,2,480,"7,162.91","-4,757.52","2,405.39",-458.88,"1,946.51",1
20250330,2,4,2,324,"7,360.54","-5,285.28","2,075.26",-2.36,"2,072.90",1
20250210,8,3,1,582,426.15,"-2,116.03","-1,689.88",-83.26,"-1,773.14",1
20250123,9,2,2,130,"3,702.15","-4,243.11",-540.96,-127.28,-668.25,1
20250317,30,3,2,633,"9,648.96",-927.79,"8,721.17",-199.37,"8,521.80",1
20250218,25,2,1,222,"3,388.65","-9,095.80","-5,707.15",-517.25,"-6,224.40",1
20250129,27,3,1,81,935.16,"-4,294.17","-3,359.01",-982.64,"-4,341.64",1
20250222,10,1,2,216,0.00,"-4,407.62","-4,407.62",-169.39,"-4,577.01",0
20250227,16,2,1,880,0.00,"-1,183.95","-1,183.95",-966.33,"-2,150.28",0
20250304,25,3,1,936,"2,142.34","-3,157.12","-1,014.78",-383.81,"-1,398.59",1
20250111,8,4,1,147,"9,416.78","-8,802.35",614.43,-602.09,12.34,1
20250111,28,1,1,225,0.00,"-9,140.55","-9,140.55",-296.34,"-9,436.89",0
20250126,3,3,1,628,"6,570.02","-8,515.20","-1,945.18",-826.98,"-2,772.16",1
20250130,6,1,2,683,"8,779.11","-4,990.44","3,788.67",-520.10,"3,268.57",1
20250105,2,1,1,534,"6,737.36","-8,734.57","-1,997.21",-522.50,"-2,519.71",1
20250131,28,1,1,682,586.13,"-2,933.51","-2,347.38",-153.37,"-2,500.75",1
20250110,22,4,1,601,"2,293.80","-4,664.94","-2,371.14",-280.28,"-2,651.42",1
20250304,3,3,1,985,"9,571.57","-9,822.43",-250.86,-610.21,-861.06,1
20250208,4,1,1,224,"6,167.70","-9,426.15","-3,258.44",-688.53,"-3,946.97",1
20250125,30,1,2,156,"3,410.58","-1,654.70","1,755.89",-758.24,997.65,1
20250315,7,3,1,537,"5,966.14","-4,381.29","1,584.85",-787.24,797.61,1
20250227,7,4,1,653,"5,136.97","-1,278.18","3,858.80",-757.86,"3,100.94",1
20250130,22,3,1,704,"1,948.92","-9,383.54","-7,434.62",-886.45,"-8,321.07",1
20250126,28,1,1,287,"2,139.16","-2,682.07",-542.92,-800.14,"-1,343.06",1
20250303,12,2,1,238,"2,695.03","-5,580.24","-2,885.20",-661.59,"-3,546.80",1
20250201,7,4,2,771,"2,825.12","-5,693.09","-2,867.97",-120.23,"-2,988.20",1
20250125,8,2,2,36,"9,238.67","-7,715.08","1,523.60",-416.65,"1,106.95",1
20250204,12,4,2,601,"6,999.35","-5,839.98","1,159.37",-247.88,911.49,1
20250129,19,1,1,691,"8,603.60","-3,678.30","4,925.30",-448.64,"4,476.66",1
20250220,29,2,1,21,"5,393.14",-901.70,"4,491.45",-215.71,"4,275.74",1
20250217,19,2,2,896,"3,597.27","-4,921.63","-1,324.35",-275.53,"-1,599.89",1
20250205,26,2,1,792,"7,066.68","-9,832.46","-2,765.79",-47.54,"-2,813.33",1
20250131,23,1,1,311,"9,700.97","-9,682.93",18.04,-21.63,-3.59,1
20250225,12,1,2,922,"6,363.55","-9,580.30","-3,216.75",-485.85,"-3,702.60",1
20250131,10,1,1,651,"3,142.86","-4,605.88","-1,463.02",-422.41,"-1,885.43",1
20250123,15,1,2,165,"6,895.59","-8,460.97","-1,565.39",-912.92,"-2,478.31",1
20250323,21,4,2,119,0.00,"-8,726.24","-8,726.24",-967.75,"-9,693.99",0
20250317,16,1,1,414,"5,458.52","-2,149.48","3,309.04",-365.07,"2,943.97",1
20250104,24,3,2,967,"4,125.25","-3,919.61",205.65,-56.38,149.27,1
20250322,7,4,1,725,"3,103.00","-3,802.35",-699.35,-177.23,-876.59,1
20250322,21,2,1,197,"5,678.24","-8,237.36","-2,559.12",-726.04,"-3,285.17",1
20250325,30,4,1,742,0.00,"-8,179.18","-8,179.18",-433.35,"-8,612.52",0
20250130,2,2,1,382,"3,883.99","-3,372.70",511.29,-366.83,144.46,1
20250324,16,1,1,613,"6,983.31","-4,046.71","2,936.60",-587.79,"2,348.81",1
20250301,5,1,2,567,283.60,"-2,700.89","-2,417.29",-269.41,"-2,686.70",1
20250305,28,2,2,202,"2,229.28","-9,699.77","-7,470.49",-90.92,"-7,561.41",1
20250114,17,3,2,637,"9,714.50","-8,985.98",728.52,-386.49,342.03,1
20250115,24,4,2,915,0.00,"-8,583.19","-8,583.19",-915.35,"-9,498.54",0
20250327,8,2,2,130,"2,824.01","-6,070.18","-3,246.17",-400.94,"-3,647.11",1
20250121,26,2,2,723,"9,892.02","-3,523.35","6,368.67",-879.53,"5,489.14",1
20250120,7,1,1,817,"4,748.36","-1,274.68","3,473.69",-197.86,"3,275.83",1
20250216,18,1,1,831,"2,617.52","-2,937.78",-320.25,-129.00,-449.25,1
20250207,27,1,1,175,"2,525.85","-4,878.60","-2,352.75",-699.32,"-3,052.07",1
20250312,2,3,2,554,68.51,"-1,597.87","-1,529.35",-161.34,"-1,690.70",1
20250320,19,3,2,302,878.31,"-3,971.87","-3,093.55",-796.44,"-3,889.99",1
20250317,12,1,2,113,0.00,"-5,426.20","-5,426.20",-869.14,"-6,295.34",0
20250107,14,1,1,351,536.20,"-4,858.90","-4,322.69",-502.11,"-4,824.80",1
20250206,4,3,1,891,"2,503.14",-936.31,"1,566.83",-294.65,"1,272.18",1
20250114,2,3,1,606,"3,813.05","-2,004.48","1,808.57",-308.49,"1,500.07",1
20250124,19,1,1,344,0.00,"-6,395.99","-6,395.99",-514.25,"-6,910.24",0
20250118,28,3,1,911,"8,335.23","-3,816.49","4,518.73",-344.63,"4,174.10",1
20250323,12,4,1,144,"8,666.19","-5,123.18","3,543.01",-288.74,"3,254.27",1
20250103,4,1,1,21,"6,148.54","-7,158.82","-1,010.28",-730.49,"-1,740.77",1
20250110,13,1,1,802,"2,343.78","-2,912.90",-569.12,-866.60,"-1,435.72",1
20250207,12,4,2,709,"7,779.58","-3,366.02","4,413.56",-491.67,"3,921.89",1
20250329,3,1,1,975,"8,858.10",-753.61,"8,104.49",-628.78,"7,475.71",1
20250205,27,3,2,569,"2,019.22",-510.01,"1,509.20",-826.01,683.19,1
20250204,29,3,1,145,"8,741.91","-7,488.22","1,253.68",-462.85,790.84,1
20250109,29,2,1,206,"5,191.10","-2,444.59","2,746.51",-381.71,"2,364.79",1
20250211,4,4,2,213,"4,101.11",-355.87,"3,745.24",-991.49,"2,753.74",1
20250227,2,4,2,868,"4,078.62","-4,666.43",-587.81,-159.92,-747.73,1
20250114,11,2,1,369,0.00,"-3,293.07","-3,293.07",-440.02,"-3,733.09",0
20250302,8,3,2,509,"4,610.24","-8,500.83","-3,890.59",-694.39,"-4,584.98",1
20250224,24,4,1,432,0.00,"-1,985.10","-1,985.10",-153.45,"-2,138.55",0
20250303,24,2,2,610,"5,503.12",-228.83,"5,274.29",-8.96,"5,265.33",1
20250305,20,4,2,265,0.00,"-6,292.56","-6,292.56",-25.57,"-6,318.13",0
20250218,18,4,1,526,"1,276.58","-1,958.13",-681.56,-353.61,"-1,035.17",1
20250107,11,1,1,412,"2,543.49",-478.01,"2,065.48",-52.19,"2,013.28",1
20250111,18,4,1,724,"8,145.40","-7,341.97",803.42,-773.87,29.55,1
20250308,13,3,2,332,0.00,"-3,431.25","-3,431.25",-495.61,"-3,926.87",0
20250308,11,4,1,847,"5,662.32","-1,303.82","4,358.51",-603.67,"3,754.84",1
20250107,14,1,1,968,"6,513.90","-9,894.73","-3,380.83",-853.63,"-4,234.46",1
20250315,11,3,2,696,"9,325.35","-2,241.63","7,083.72",-419.44,"6,664.29",1
20250122,3,3,1,98,"5,628.32","-8,861.65","-3,233.32",-915.40,"-4,148.72",1
20250210,1,4,2,130,"2,886.11","-6,199.46","-3,313.35",-722.62,"-4,035.97",1
20250126,29,1,2,485,"3,609.05","-6,405.05","-2,796.00",-552.98,"-3,348.98",1
20250201,10,1,1,949,"6,143.73","-1,720.80","4,422.93",-442.58,"3,980.35",1
20250321,19,2,2,796,"5,396.16","-2,199.68","3,196.47",-819.36,"2,377.12",1
20250331,20,2,1,616,"7,477.10","-5,523.01","1,954.08",-390.21,"1,563.88",1
20250218,30,3,1,889,"1,692.57","-4,259.67","-2,567.10",-415.56,"-2,982.66",1
20250310,22,1,1,785,0.00,"-1,971.41","-1,971.41",-598.92,"-2,570.33",0
20250129,21,4,1,846,"3,532.46","-6,646.91","-3,114.44",-493.50,"-3,607.94",1
20250220,4,2,1,213,"7,610.62","-2,904.87","4,705.75",-711.58,"3,994.17",1
20250129,28,1,2,408,"9,445.81","-8,984.59",461.22,-827.58,-366.36,1
20250123,27,4,1,28,"1,201.35",-950.18,251.17,-54.96,196.20,1
20250222,8,3,1,360,"8,025.24","-7,332.57",692.67,-207.41,485.26,1
20250324,23,3,2,159,"5,877.35","-2,064.64","3,812.71",-904.66,"2,908.05",1
20250327,4,1,1,592,"2,024.43","-7,001.99","-4,977.56",-952.96,"-5,930.53",1
20250227,13,2,1,659,"3,898.44","-1,004.79","2,893.65",-455.65,"2,438.00",1
20250116,17,1,2,430,0.00,"-6,288.10","-6,288.10",-734.25,"-7,022.34",0
20250302,16,2,1,574,"7,168.92","-7,526.10",-357.18,-781.86,"-1,139.05",1
20250208,25,3,2,345,"2,465.70","-4,880.89","-2,415.20",-755.14,"-3,170.34",1
20250213,8,1,2,659,423.96,"-6,662.52","-6,238.56",-605.22,"-6,843.79",1
20250116,3,2,2,91,524.45,"-1,022.90",-498.45,-359.61,-858.07,1
20250326,6,1,1,519,"7,145.22","-5,096.24","2,048.98",-827.23,"1,221.75",1
20250319,13,1,2,32,"7,390.74","-3,328.98","4,061.76",-996.73,"3,065.02",1
20250311,2,2,1,218,"5,278.86","-6,644.63","-1,365.77",-681.71,"-2,047.48",1
20250119,28,3,2,445,"6,768.38","-1,309.10","5,459.28",-546.00,"4,913.28",1
20250114,3,3,1,861,"8,182.98","-2,460.08","5,722.90",-383.96,"5,338.94",1
20250322,16,1,2,334,0.00,"-7,526.94","-7,526.94",-115.62,"-7,642.56",0
20250328,9,4,1,581,"4,529.96","-8,124.06","-3,594.10",-262.12,"-3,856.22",1
20250224,6,2,2,669,"9,988.37","-5,300.87","4,687.50",-414.59,"4,272.91",1
20250319,5,2,2,183,"7,678.86","-6,578.99","1,099.87",-841.14,258.72,1
20250310,25,1,2,513,"3,197.48","-7,543.67","-4,346.19",-830.19,"-5,176.38",1
20250203,29,4,2,407,"3,945.49","-8,187.47","-4,241.98",-980.67,"-5,222.65",1
20250331,18,2,1,176,"6,325.23","-3,429.52","2,895.71",-454.92,"2,440.79",1
20250326,14,1,1,495,"1,796.88","-6,018.09","-4,221.22",-695.11,"-4,916.33",1
20250331,17,1,1,950,"4,696.60","-9,458.14","-4,761.55",-955.25,"-5,716.80",1
20250223,4,1,2,330,"9,368.72","-8,199.99","1,168.73",-820.69,348.04,1
20250112,9,4,2,114,0.00,"-9,722.79","-9,722.79",-445.90,"-10,168.70",0
20250130,13,2,1,67,"4,956.81",-892.72,"4,064.08",-932.17,"3,131.92",1
20250122,6,4,1,2,"5,199.24","-4,251.79",947.45,-680.38,267.07,1
20250118,5,1,1,205,"6,300.34","-9,182.22","-2,881.88",-165.00,"-3,046.89",1
20250322,2,3,2,9,"4,503.15","-9,004.37","-4,501.22",-278.67,"-4,779.89",1
20250113,30,1,1,270,"2,976.14","-9,584.11","-6,607.97",-761.94,"-7,369.90",1
20250213,4,3,1,171,"6,372.85",-2.75,"6,370.10",-703.55,"5,666.55",1
20250323,20,1,2,601,"3,342.44","-8,666.06","-5,323.62",-21.19,"-5,344.81",1
20250317,17,4,1,491,"5,785.59","-3,942.85","1,842.75",-95.54,"1,747.21",1
20250317,30,4,1,40,"7,461.17","-4,115.25","3,345.93",-106.04,"3,239.88",1
20250130,11,4,1,316,"3,372.19","-8,501.20","-5,129.01",-531.94,"-5,660.95",1
20250210,2,2,2,87,"2,051.56","-1,083.12",968.44,-324.48,643.96,1
20250224,25,4,1,263,0.00,"-7,231.93","-7,231.93",-115.09,"-7,347.01",0
20250128,27,3,2,177,"1,854.47","-4,018.83","-2,164.35",-181.06,"-2,345.41",1
20250118,11,4,2,374,"5,532.24","-6,501.24",-969.00,-535.88,"-1,504.88",1
20250203,29,3,1,476,"8,307.63","-9,253.11",-945.49,-960.13,"-1,905.61",1
20250317,28,3,2,594,"4,208.09","-8,101.08","-3,892.99",-606.21,"-4,499.19",1
20250324,23,1,2,948,"6,149.18","-1,961.34","4,187.84",-949.32,"3,238.52",1
20250114,3,2,2,403,"4,228.67","-7,833.57","-3,604.90",-342.19,"-3,947.08",1
20250110,15,3,1,298,"3,595.48","-9,625.85","-6,030.37",-761.18,"-6,791.55",1
20250221,17,3,1,547,676.22,"-8,520.45","-7,844.23",-623.59,"-8,467.82",1
20250305,26,4,1,823,"3,646.50","-9,381.36","-5,734.86",-572.16,"-6,307.02",1
20250303,16,2,2,206,"8,447.29","-8,580.52",-133.23,-543.13,-676.36,1
20250208,16,1,1,485,"2,546.95","-1,115.73","1,431.22",-474.33,956.89,1
20250306,6,2,1,723,0.00,"-1,347.74","-1,347.74",-972.65,"-2,320.39",0
20250309,2,3,1,57,0.00,"-8,933.17","-8,933.17",-822.07,"-9,755.24",0
20250107,28,3,2,817,"8,545.08","-8,114.09",430.99,-606.10,-175.11,1
20250224,8,4,1,78,749.94,"-9,471.22","-8,721.28",-827.90,"-9,549.17",1
20250319,7,1,1,182,"8,074.59","-6,531.30","1,543.29",-533.11,"1,010.18",1
20250104,20,4,1,627,"4,325.87","-1,570.54","2,755.33",-765.98,"1,989.35",1
20250325,29,1,1,736,"4,160.30","-3,024.96","1,135.34",-552.85,582.49,1
20250314,15,4,1,472,"8,623.86",-708.26,"7,915.59",-256.86,"7,658.73",1
20250307,11,2,2,537,"4,298.75","-4,359.52",-60.76,-73.06,-133.82,1
20250126,19,4,1,754,329.97,"-9,738.75","-9,408.78",-84.06,"-9,492.84",1
20250228,1,4,2,233,0.00,"-5,752.82","-5,752.82",-670.99,"-6,423.81",0
20250108,8,1,2,70,"4,698.18",-882.18,"3,816.00",-137.88,"3,678.12",1
20250302,24,4,2,424,"9,685.88","-3,540.35","6,145.53",-887.11,"5,258.42",1
20250327,27,2,1,569,"8,864.47","-9,084.48",-220.00,-479.91,-699.91,1
20250311,9,3,2,321,"6,417.11","-5,001.69","1,415.43",-281.70,"1,133.73",1
20250326,6,2,2,54,"8,237.41","-6,778.13","1,459.28",-310.78,"1,148.50",1
20250312,30,1,1,88,"8,032.65","-6,940.80","1,091.84",-158.74,933.11,1
20250202,16,4,1,180,"7,438.44","-6,109.74","1,328.70",-888.39,440.31,1
20250221,21,2,2,354,556.92,"-9,792.38","-9,235.46",-847.71,"-10,083.18",1
20250228,19,4,1,898,"5,317.23",-454.14,"4,863.09",-996.50,"3,866.60",1
20250226,13,4,2,345,"9,265.31","-3,539.21","5,726.10",-439.06,"5,287.05",1
20250113,22,4,2,53,"2,212.92","-9,100.04","-6,887.12",-261.59,"-7,148.71",1
20250315,13,2,2,37,"6,358.45","-7,051.19",-692.75,-973.80,"-1,666.54",1
20250311,23,2,2,430,"9,113.50","-4,638.96","4,474.55",-686.18,"3,788.36",1
20250326,24,1,2,788,"7,389.02","-7,873.86",-484.84,-264.36,-749.19,1
20250226,2,4,2,843,"5,916.01","-4,890.36","1,025.65",-673.98,351.68,1
20250323,15,3,1,116,"2,057.95","-7,953.90","-5,895.96",-207.56,"-6,103.52",1
20250215,9,4,1,497,"7,493.49","-8,362.01",-868.52,-736.01,"-1,604.53",1
20250124,21,4,1,754,"8,590.77","-9,914.08","-1,323.31",-630.51,"-1,953.82",1
20250202,29,3,1,760,"6,743.30","-5,654.11","1,089.19",-165.45,923.75,1
20250118,25,4,1,436,"6,319.11","-3,215.94","3,103.17",-756.55,"2,346.62",1
20250129,26,1,2,938,"3,494.13","-7,311.33","-3,817.21",-219.86,"-4,037.07",1
20250114,27,3,2,987,"1,835.08","-3,104.96","-1,269.87",-656.41,"-1,926.29",1
20250302,9,4,1,750,"2,618.29","-5,267.67","-2,649.38",-313.00,"-2,962.38",1
20250102,24,1,1,146,"3,622.91","-1,078.52","2,544.39",-1.49,"2,542.91",1
20250323,7,1,2,894,"4,258.50",-659.18,"3,599.32",-759.51,"2,839.82",1
20250326,12,3,2,267,0.00,"-3,755.35","-3,755.35",-303.08,"-4,058.42",0
20250124,20,1,1,242,"8,578.26","-4,338.77","4,239.50",-863.41,"3,376.09",1
20250307,22,2,2,142,0.00,"-1,538.49","-1,538.49",-165.02,"-1,703.51",0
20250214,30,1,2,724,"5,209.26","-1,026.02","4,183.24",-586.05,"3,597.19",1
20250308,14,3,1,928,"7,404.29","-1,173.05","6,231.25",-309.99,"5,921.25",1
20250223,12,4,2,922,867.81,"-7,481.96","-6,614.15",-82.64,"-6,696.79",1
20250221,19,2,1,263,608.51,"-6,791.93","-6,183.42",-535.14,"-6,718.56",1
20250207,8,2,2,21,"6,742.00","-7,355.09",-613.08,-873.42,"-1,486.51",1
20250109,4,4,1,747,"3,591.49","-2,500.63","1,090.85",-532.51,558.34,1
20250214,24,1,2,8,"7,928.52","-2,628.20","5,300.33",-794.70,"4,505.63",1
20250115,3,4,1,482,812.60,"-1,670.72",-858.13,-273.66,"-1,131.78",1
20250105,13,2,2,79,"9,554.08","-3,298.24","6,255.84",-224.08,"6,031.75",1
20250305,6,3,2,395,"2,238.43","-6,715.66","-4,477.23",-346.10,"-4,823.33",1
20250320,5,3,2,641,"2,378.26","-6,072.01","-3,693.74",-142.26,"-3,836.01",1
20250325,14,2,2,409,0.00,"-3,222.06","-3,222.06",-238.50,"-3,460.57",0
20250203,30,3,2,389,"6,943.34","-2,504.72","4,438.63",-524.88,"3,913.74",1
20250219,14,1,2,521,0.00,"-5,582.70","-5,582.70",-719.88,"-6,302.58",0
20250115,16,1,1,249,"5,790.78","-1,662.49","4,128.30",-49.26,"4,079.03",1
20250309,15,4,2,745,0.00,-31.21,-31.21,-705.20,-736.41,0
20250326,17,2,1,11,"5,160.92","-9,107.20","-3,946.28",-737.13,"-4,683.41",1
20250214,19,4,1,18,"8,487.62","-3,823.21","4,664.41",-372.86,"4,291.55",1
20250204,17,4,1,448,"6,056.18","-5,977.72",78.46,-239.24,-160.78,1
20250317,24,2,2,607,"4,784.30","-4,992.05",-207.75,-301.56,-509.31,1
20250216,3,4,2,904,"8,541.71","-9,095.53",-553.83,-222.81,-776.64,1
20250104,19,2,2,986,"2,908.56","-7,834.77","-4,926.21",-211.82,"-5,138.03",1
20250221,20,4,1,188,878.69,"-2,197.48","-1,318.80",-432.32,"-1,751.12",1
20250110,3,1,1,379,"8,923.95","-8,005.91",918.04,-277.46,640.59,1
20250129,17,3,1,887,"2,311.28","-8,119.20","-5,807.92",-389.94,"-6,197.86",1
20250323,14,3,2,354,"9,002.65","-8,682.63",320.02,-332.45,-12.44,1
20250324,21,2,2,770,"9,446.68","-6,751.36","2,695.33",-561.39,"2,133.94",1
20250321,15,2,2,374,"4,198.76","-7,932.01","-3,733.25",-729.36,"-4,462.61",1
20250124,9,4,1,305,"3,795.83","-1,655.38","2,140.45",-289.76,"1,850.68",1
20250215,12,4,1,656,"4,717.92","-6,378.42","-1,660.50",-239.64,"-1,900.14",1
20250131,13,2,2,44,0.00,"-7,147.89","-7,147.89",-37.33,"-7,185.22",0
20250316,6,2,2,316,"1,494.66","-8,984.16","-7,489.50",-436.66,"-7,926.16",1
20250331,4,1,1,872,"8,439.06","-7,322.34","1,116.72",-920.77,195.95,1
20250106,3,1,1,932,"1,520.09","-1,084.93",435.16,-399.39,35.77,1
20250112,3,2,1,897,"3,847.96","-1,921.81","1,926.16",-642.74,"1,283.42",1
20250314,14,3,2,341,"1,063.09","-4,268.73","-3,205.63",-642.07,"-3,847.71",1
20250119,21,3,2,566,"5,289.22","-3,708.24","1,580.98",-209.58,"1,371.40",1
20250105,6,2,1,481,"7,848.79",-560.70,"7,288.10",-176.44,"7,111.66",1
20250212,24,4,2,465,38.15,"-2,131.67","-2,093.52",-862.24,"-2,955.76",1
20250328,18,4,2,35,"1,260.46",-129.91,"1,130.54",-273.17,857.37,1
20250216,27,4,2,470,"8,731.69","-1,818.01","6,913.68",-569.03,"6,344.65",1
20250111,27,4,2,636,"8,585.16",-908.41,"7,676.75",-270.50,"7,406.24",1
20250211,15,2,2,681,"2,191.48","-2,873.11",-681.63,-271.62,-953.25,1
20250304,23,3,2,17,"3,149.60","-5,405.29","-2,255.69",-539.04,"-2,794.73",1
20250115,13,2,1,184,"2,185.82","-6,144.96","-3,959.13",-613.46,"-4,572.60",1
20250331,6,3,1,485,"6,627.38","-1,629.32","4,998.06",-136.72,"4,861.34",1
20250101,20,1,1,204,"4,184.56",-289.02,"3,895.55",-661.37,"3,234.17",1
20250303,8,4,2,538,130.74,"-8,943.08","-8,812.34",-658.94,"-9,471.28",1
20250106,3,4,1,488,"3,162.43","-7,412.85","-4,250.42",-808.38,"-5,058.80",1
20250330,4,1,1,662,"8,991.15","-7,363.08","1,628.07",-359.16,"1,268.91",1
20250120,9,3,1,121,"3,946.87","-8,921.68","-4,974.81",-732.22,"-5,707.03",1
20250128,20,1,2,366,"6,527.11","-2,858.61","3,668.50",-716.71,"2,951.79",1
20250323,14,1,1,920,"3,697.93","-9,431.69","-5,733.76",-426.08,"-6,159.84",1
20250329,11,3,1,337,"1,509.58","-4,508.17","-2,998.60",-391.85,"-3,390.45",1
20250101,8,4,1,687,"7,730.77","-7,964.28",-233.51,-960.93,"-1,194.44",1
20250328,12,2,2,871,"6,946.21","-8,371.55","-1,425.34",-986.73,"-2,412.07",1
20250226,13,1,2,867,"3,214.54","-7,029.02","-3,814.48",-773.27,"-4,587.74",1
20250315,17,3,1,862,"2,895.00","-7,887.68","-4,992.68",-897.79,"-5,890.47",1
20250327,26,3,1,422,"9,366.99","-4,502.28","4,864.72",-353.45,"4,511.27",1
20250323,24,3,2,129,"7,157.00","-6,817.57",339.44,-451.25,-111.82,1
20250212,20,2,1,273,"4,161.36","-4,726.99",-565.63,-647.80,"-1,213.42",1
20250331,18,2,2,877,"6,753.50",-282.14,"6,471.36",-68.63,"6,402.72",1
20250208,27,3,2,247,"4,928.67","-4,162.56",766.11,-181.83,584.29,1
20250209,16,2,2,822,"2,183.05","-4,627.76","-2,444.71",-214.57,"-2,659.27",1
20250310,23,2,2,582,"9,230.49","-6,373.03","2,857.45",-949.43,"1,908.02",1
20250217,14,2,2,950,"2,153.21","-7,525.37","-5,372.16",-904.44,"-6,276.60",1
